"id","dummyExpoSplit","milConflictCode","exposureName","exposureValue","percent"
347,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",32.64
409,1,"ODSS","Ionizing Radiation","Don't Know",45.61
294,1,"ODSS","Ionizing Radiation","Don't Know",22.68
277,1,"ODSS","Ionizing Radiation","No",39.71
408,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",40.01
223,1,"ODSS","Ionizing Radiation","Yes",30.11
16,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",23.51
94,1,"ODSS","Ionizing Radiation","Yes",42.66
235,1,"ODSS","Ionizing Radiation","Don't Know",28.31
86,1,"ODSS","Ionizing Radiation","Yes",42.92
209,1,"ODSS","Ionizing Radiation","No",31.68
416,1,"ODSS","Ionizing Radiation","Don't Know",35.6
34,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",15.52
4,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",30.12
13,1,"ODSS","Ionizing Radiation","No",45.72
375,1,"OIF/OEF/OND","Ionizing Radiation","No",48.4
243,1,"ODSS","Ionizing Radiation","Don't Know",28.14
308,1,"ODSS","Ionizing Radiation","No",44.46
278,1,"OIF/OEF/OND","Ionizing Radiation","No",40.39
89,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",57.19
25,1,"OIF/OEF/OND","Ionizing Radiation","Yes",37.31
121,1,"OIF/OEF/OND","Ionizing Radiation","Yes",14.42
110,1,"ODSS","Ionizing Radiation","Yes",33.85
64,1,"OIF/OEF/OND","Ionizing Radiation","No",43.64
67,1,"ODSS","Ionizing Radiation","Yes",29.37
160,1,"OIF/OEF/OND","Ionizing Radiation","Yes",20.33
155,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",30.06
55,1,"OIF/OEF/OND","Ionizing Radiation","No",23.78
238,1,"OIF/OEF/OND","Ionizing Radiation","No",33.43
164,1,"OIF/OEF/OND","Ionizing Radiation","Yes",23.09
52,1,"ODSS","Ionizing Radiation","No",22.47
368,1,"ODSS","Ionizing Radiation","Don't Know",43.29
133,1,"OIF/OEF/OND","Ionizing Radiation","No",47.36
117,1,"ODSS","Ionizing Radiation","No",45.76
237,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",41.31
283,1,"OIF/OEF/OND","Ionizing Radiation","Yes",37.88
45,1,"ODSS","Ionizing Radiation","Yes",21.45
146,1,"OIF/OEF/OND","Ionizing Radiation","No",41.64
206,1,"ODSS","Ionizing Radiation","Don't Know",26.13
176,1,"ODSS","Ionizing Radiation","Don't Know",49.86
173,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",41.88
204,1,"ODSS","Ionizing Radiation","No",46.5
24,1,"OIF/OEF/OND","Ionizing Radiation","Yes",45.85
390,1,"ODSS","Ionizing Radiation","No",45.05
317,1,"OIF/OEF/OND","Ionizing Radiation","Yes",37.85
377,1,"ODSS","Ionizing Radiation","No",48.18
80,1,"ODSS","Ionizing Radiation","Don't Know",48.12
366,1,"OIF/OEF/OND","Ionizing Radiation","No",47.49
300,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",33.47
258,1,"ODSS","Ionizing Radiation","Don't Know",41.47
247,1,"ODSS","Ionizing Radiation","No",37.58
322,1,"ODSS","Ionizing Radiation","No",36.11
21,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",55.69
378,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",49.75
284,1,"ODSS","Ionizing Radiation","No",17.96
334,1,"OIF/OEF/OND","Ionizing Radiation","No",26.06
167,1,"OIF/OEF/OND","Ionizing Radiation","Yes",44.17
82,1,"ODSS","Ionizing Radiation","No",31.86
96,1,"ODSS","Ionizing Radiation","Yes",14.09
307,1,"OIF/OEF/OND","Ionizing Radiation","No",44.88
126,1,"ODSS","Ionizing Radiation","No",22.66
413,1,"ODSS","Ionizing Radiation","Yes",23.45
419,1,"OIF/OEF/OND","Ionizing Radiation","Yes",17.28
320,1,"ODSS","Ionizing Radiation","No",29.62
144,1,"ODSS","Ionizing Radiation","Yes",48.95
297,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",45.73
172,1,"OIF/OEF/OND","Ionizing Radiation","No",49.62
269,1,"ODSS","Ionizing Radiation","Yes",47.59
147,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",49.74
228,1,"ODSS","Ionizing Radiation","Yes",22.9
230,1,"OIF/OEF/OND","Ionizing Radiation","No",29.71
181,1,"ODSS","Ionizing Radiation","Don't Know",33.64
287,1,"ODSS","Ionizing Radiation","Yes",42.6
193,1,"OIF/OEF/OND","Ionizing Radiation","Yes",29.2
47,1,"OIF/OEF/OND","Ionizing Radiation","No",22.51
100,1,"ODSS","Ionizing Radiation","Don't Know",30.63
313,1,"OIF/OEF/OND","Ionizing Radiation","No",42.92
119,1,"OIF/OEF/OND","Ionizing Radiation","Yes",20.9
169,1,"OIF/OEF/OND","Ionizing Radiation","Yes",23.87
190,1,"ODSS","Ionizing Radiation","Don't Know",48.22
44,1,"ODSS","Ionizing Radiation","No",44.26
108,1,"ODSS","Ionizing Radiation","No",20.44
56,1,"OIF/OEF/OND","Ionizing Radiation","Yes",16.87
264,1,"ODSS","Ionizing Radiation","No",35.29
62,1,"ODSS","Ionizing Radiation","Don't Know",30.82
323,1,"ODSS","Ionizing Radiation","Yes",44.89
387,1,"OIF/OEF/OND","Ionizing Radiation","Yes",47.78
208,1,"ODSS","Ionizing Radiation","Don't Know",49.55
46,1,"OIF/OEF/OND","Ionizing Radiation","Yes",39.89
182,1,"OIF/OEF/OND","Ionizing Radiation","Yes",37.36
103,1,"OIF/OEF/OND","Ionizing Radiation","No",46.04
410,1,"OIF/OEF/OND","Ionizing Radiation","Don't Know",36.96
191,1,"ODSS","Ionizing Radiation","No",40.28
131,1,"OIF/OEF/OND","Ionizing Radiation","No",25.95
58,1,"ODSS","Ionizing Radiation","Yes",38.91
138,1,"OIF/OEF/OND","Ionizing Radiation","Yes",44.16
350,1,"OIF/OEF/OND","Ionizing Radiation","Yes",23.16
128,1,"ODSS","Ionizing Radiation","Yes",49.22
241,1,"ODSS","Ionizing Radiation","Yes",50.24
75,1,"ODSS","Ionizing Radiation","Yes",29.66
414,1,"ODSS","Ionizing Radiation","Don't Know",47.71
370,1,"ODSS","Ionizing Radiation","Don't Know",48.49
386,1,"ODSS","Ionizing Radiation","Yes",33.67
189,1,"OIF/OEF/OND","Ionizing Radiation","No",31.97
222,1,"OIF/OEF/OND","Ionizing Radiation","No",34.5
259,1,"ODSS","Ionizing Radiation","No",37.19
415,2,"OIF/OEF/OND","Sand/Dust","Yes",92.82
299,2,"OIF/OEF/OND","Sand/Dust","No",94.12
229,2,"OIF/OEF/OND","Sand/Dust","Yes",86.84
418,2,"OIF/OEF/OND","Sand/Dust","No",89.04
374,2,"OIF/OEF/OND","Sand/Dust","Yes",85.36
153,2,"ODSS","Sand/Dust","Yes",83.53
91,2,"OIF/OEF/OND","Sand/Dust","Don't Know",90.78
407,2,"OIF/OEF/OND","Sand/Dust","No",87.2
348,2,"ODSS","Sand/Dust","Yes",92.59
137,2,"ODSS","Sand/Dust","Yes",85.45
26,2,"OIF/OEF/OND","Sand/Dust","No",88.77
7,2,"ODSS","Sand/Dust","Yes",84.69
402,2,"ODSS","Sand/Dust","Yes",81.65
43,2,"ODSS","Sand/Dust","No",97.74
332,2,"ODSS","Sand/Dust","No",85.88
143,2,"OIF/OEF/OND","Sand/Dust","Yes",22.7
263,2,"ODSS","Sand/Dust","Don't Know",88.95
330,2,"ODSS","Sand/Dust","No",90.68
309,2,"ODSS","Sand/Dust","No",88.43
135,2,"OIF/OEF/OND","Sand/Dust","No",84.94
382,2,"ODSS","Sand/Dust","Don't Know",79.16
290,2,"OIF/OEF/OND","Sand/Dust","No",87.61
72,2,"ODSS","Sand/Dust","Don't Know",85.01
63,2,"ODSS","Sand/Dust","Yes",92.44
141,2,"ODSS","Sand/Dust","Don't Know",83.1
347,2,"ODSS","Sand/Dust","Don't Know",86.57
409,2,"OIF/OEF/OND","Sand/Dust","No",86.88
294,2,"ODSS","Sand/Dust","No",95.51
277,2,"OIF/OEF/OND","Sand/Dust","Yes",92.31
408,2,"OIF/OEF/OND","Sand/Dust","Yes",86.41
223,2,"OIF/OEF/OND","Sand/Dust","No",83.89
16,2,"ODSS","Sand/Dust","Don't Know",93.56
94,2,"OIF/OEF/OND","Sand/Dust","Yes",82.92
235,2,"ODSS","Sand/Dust","Don't Know",86.61
86,2,"ODSS","Sand/Dust","Don't Know",87.8
209,2,"OIF/OEF/OND","Sand/Dust","Yes",94.72
416,2,"OIF/OEF/OND","Sand/Dust","No",90.79
34,2,"ODSS","Sand/Dust","Yes",88.67
4,2,"ODSS","Sand/Dust","Yes",92.5
13,2,"OIF/OEF/OND","Sand/Dust","Don't Know",89.26
375,1,"ODSS","Sand/Dust","No",89.72
243,2,"OIF/OEF/OND","Sand/Dust","Don't Know",89.82
308,2,"OIF/OEF/OND","Sand/Dust","Don't Know",89.11
278,2,"ODSS","Sand/Dust","Don't Know",92.84
89,2,"ODSS","Sand/Dust","Yes",94.09
25,2,"OIF/OEF/OND","Sand/Dust","Don't Know",90.12
121,2,"OIF/OEF/OND","Sand/Dust","Yes",96.79
110,2,"OIF/OEF/OND","Sand/Dust","Don't Know",87.59
64,2,"OIF/OEF/OND","Sand/Dust","Don't Know",95
67,2,"OIF/OEF/OND","Sand/Dust","No",9.65
160,2,"OIF/OEF/OND","Sand/Dust","Yes",18.76
155,2,"ODSS","Sand/Dust","No",11.1
55,2,"ODSS","Sand/Dust","Don't Know",5.85
238,2,"OIF/OEF/OND","Sand/Dust","Don't Know",9.94
164,2,"ODSS","Sand/Dust","No",96.46
52,2,"OIF/OEF/OND","Sand/Dust","No",79.16
368,2,"OIF/OEF/OND","Sand/Dust","Don't Know",87.19
133,2,"ODSS","Sand/Dust","No",95.79
117,2,"OIF/OEF/OND","Sand/Dust","Yes",85.51
237,2,"ODSS","Sand/Dust","Yes",95.05
283,2,"ODSS","Sand/Dust","Yes",88.35
45,2,"ODSS","Sand/Dust","Yes",84.97
146,2,"ODSS","Sand/Dust","Yes",10.15
206,2,"OIF/OEF/OND","Sand/Dust","Yes",77.69
176,2,"ODSS","Sand/Dust","Don't Know",90.52
173,2,"ODSS","Sand/Dust","No",88.79
204,2,"ODSS","Sand/Dust","Don't Know",94.11
24,2,"ODSS","Sand/Dust","Don't Know",86.25
390,2,"OIF/OEF/OND","Sand/Dust","Don't Know",87.96
317,2,"ODSS","Sand/Dust","Don't Know",82.95
377,2,"OIF/OEF/OND","Sand/Dust","Don't Know",86.61
80,2,"ODSS","Sand/Dust","Don't Know",91.25
366,2,"OIF/OEF/OND","Sand/Dust","No",82.49
300,2,"ODSS","Sand/Dust","No",87.2
258,2,"OIF/OEF/OND","Sand/Dust","No",86.26
247,2,"OIF/OEF/OND","Sand/Dust","No",19.82
322,2,"ODSS","Sand/Dust","Don't Know",21.83
21,2,"ODSS","Sand/Dust","No",83.71
378,2,"OIF/OEF/OND","Sand/Dust","No",15.71
284,2,"OIF/OEF/OND","Sand/Dust","No",88.18
334,2,"ODSS","Sand/Dust","Yes",85.55
167,2,"ODSS","Sand/Dust","No",91.28
82,2,"OIF/OEF/OND","Sand/Dust","Don't Know",88.48
96,2,"ODSS","Sand/Dust","Don't Know",92.42
307,2,"OIF/OEF/OND","Sand/Dust","Don't Know",3.18
126,2,"OIF/OEF/OND","Sand/Dust","Don't Know",91.06
413,2,"OIF/OEF/OND","Sand/Dust","No",10.13
419,2,"OIF/OEF/OND","Sand/Dust","No",92.15
320,2,"OIF/OEF/OND","Sand/Dust","Yes",85.29
144,2,"ODSS","Sand/Dust","Don't Know",84.88
297,2,"OIF/OEF/OND","Sand/Dust","Don't Know",93.14
172,2,"OIF/OEF/OND","Sand/Dust","No",83.61
269,2,"ODSS","Sand/Dust","Yes",86.7
147,2,"OIF/OEF/OND","Sand/Dust","No",84.88
228,2,"OIF/OEF/OND","Sand/Dust","Yes",91.19
230,2,"ODSS","Sand/Dust","Yes",91.46
181,2,"ODSS","Sand/Dust","Yes",93.23
287,2,"ODSS","Sand/Dust","Don't Know",86.85
193,2,"ODSS","Sand/Dust","Don't Know",86.85
47,2,"OIF/OEF/OND","Sand/Dust","Don't Know",98.02
100,2,"OIF/OEF/OND","Sand/Dust","Yes",85.01
313,2,"OIF/OEF/OND","Sand/Dust","Don't Know",89.8
119,2,"OIF/OEF/OND","Sand/Dust","No",94.56
169,2,"ODSS","Sand/Dust","Don't Know",88.16
190,2,"OIF/OEF/OND","Sand/Dust","Don't Know",98.13
44,2,"ODSS","Sand/Dust","Yes",84.54
108,2,"ODSS","Sand/Dust","No",89.23
56,2,"ODSS","Sand/Dust","No",91.6
264,2,"ODSS","Sand/Dust","Don't Know",91.32
62,2,"OIF/OEF/OND","Sand/Dust","Don't Know",7.06
323,2,"ODSS","Sand/Dust","Yes",91.05
387,2,"OIF/OEF/OND","Sand/Dust","No",83.49
208,2,"ODSS","Sand/Dust","Yes",91.86
46,2,"ODSS","Sand/Dust","Don't Know",94.1
182,2,"OIF/OEF/OND","Sand/Dust","Don't Know",8.54
103,2,"OIF/OEF/OND","Sand/Dust","Yes",79.88
410,2,"ODSS","Sand/Dust","Yes",73.6
191,2,"OIF/OEF/OND","Sand/Dust","Don't Know",4.96
131,2,"ODSS","Sand/Dust","No",88.66
58,2,"ODSS","Sand/Dust","Yes",81.83
138,2,"OIF/OEF/OND","Sand/Dust","Don't Know",85.39
350,2,"OIF/OEF/OND","Sand/Dust","No",78.95
128,2,"OIF/OEF/OND","Sand/Dust","Yes",96.24
241,2,"ODSS","Sand/Dust","Yes",82.49
75,2,"ODSS","Sand/Dust","Don't Know",90.16
414,2,"OIF/OEF/OND","Sand/Dust","No",86.74
370,2,"OIF/OEF/OND","Sand/Dust","No",84.14
386,2,"OIF/OEF/OND","Sand/Dust","Yes",93.8
189,2,"ODSS","Sand/Dust","Yes",82.77
222,2,"ODSS","Sand/Dust","Don't Know",92.19
259,2,"ODSS","Sand/Dust","Don't Know",91.84
415,2,"ODSS","Vaccinations","Yes",87.06
299,2,"OIF/OEF/OND","Vaccinations","Don't Know",87.78
229,2,"ODSS","Vaccinations","No",87.43
418,2,"OIF/OEF/OND","Vaccinations","Yes",85.51
374,2,"OIF/OEF/OND","Vaccinations","No",89.18
153,2,"ODSS","Vaccinations","No",85.73
91,2,"ODSS","Vaccinations","Don't Know",85.44
407,2,"OIF/OEF/OND","Vaccinations","Yes",90.17
348,2,"OIF/OEF/OND","Vaccinations","Yes",94.04
137,2,"OIF/OEF/OND","Vaccinations","Yes",98.49
26,2,"OIF/OEF/OND","Vaccinations","Yes",87.13
7,2,"ODSS","Vaccinations","Yes",9.43
402,2,"ODSS","Vaccinations","Yes",89.02
43,2,"ODSS","Vaccinations","Don't Know",85.71
332,2,"OIF/OEF/OND","Vaccinations","No",85.36
143,2,"OIF/OEF/OND","Vaccinations","Yes",4.59
263,2,"OIF/OEF/OND","Vaccinations","Yes",97.15
330,2,"ODSS","Vaccinations","Yes",96.16
309,2,"ODSS","Vaccinations","No",87.44
135,2,"OIF/OEF/OND","Vaccinations","Don't Know",95.91
382,2,"ODSS","Vaccinations","Yes",89.12
290,2,"ODSS","Vaccinations","No",92.16
72,2,"ODSS","Vaccinations","Don't Know",86.92
63,2,"ODSS","Vaccinations","Yes",87.94
141,2,"ODSS","Vaccinations","No",82.63
347,2,"OIF/OEF/OND","Vaccinations","Don't Know",90.42
409,2,"ODSS","Vaccinations","No",99.94
294,2,"ODSS","Vaccinations","Don't Know",90.74
277,2,"OIF/OEF/OND","Vaccinations","Yes",79.53
408,2,"OIF/OEF/OND","Vaccinations","Yes",91.96
223,2,"ODSS","Vaccinations","Don't Know",80.6
16,2,"OIF/OEF/OND","Vaccinations","No",82.35
94,2,"OIF/OEF/OND","Vaccinations","Don't Know",87.38
235,2,"OIF/OEF/OND","Vaccinations","Don't Know",9.1
86,2,"OIF/OEF/OND","Vaccinations","No",92.83
209,2,"OIF/OEF/OND","Vaccinations","Yes",7.13
416,2,"OIF/OEF/OND","Vaccinations","Don't Know",91.6
34,2,"OIF/OEF/OND","Vaccinations","Yes",82.88
4,2,"OIF/OEF/OND","Vaccinations","Yes",94.95
13,2,"OIF/OEF/OND","Vaccinations","Yes",84.8
375,2,"ODSS","Vaccinations","Yes",88.87
243,2,"ODSS","Vaccinations","No",88.29
308,2,"ODSS","Vaccinations","Yes",85.43
278,2,"OIF/OEF/OND","Vaccinations","Don't Know",95.03
89,2,"ODSS","Vaccinations","No",87.04
25,2,"ODSS","Vaccinations","No",2.72
121,2,"ODSS","Vaccinations","Yes",87.95
110,2,"OIF/OEF/OND","Vaccinations","Don't Know",81.77
64,2,"ODSS","Vaccinations","No",90.21
67,2,"ODSS","Vaccinations","Yes",11.46
160,2,"ODSS","Vaccinations","Yes",94.56
155,2,"OIF/OEF/OND","Vaccinations","Don't Know",91.91
55,2,"ODSS","Vaccinations","No",93.49
238,2,"OIF/OEF/OND","Vaccinations","Yes",94.25
164,2,"ODSS","Vaccinations","No",91.02
52,2,"OIF/OEF/OND","Vaccinations","Don't Know",93.17
368,2,"ODSS","Vaccinations","Yes",86.47
133,2,"OIF/OEF/OND","Vaccinations","Don't Know",90.46
117,2,"ODSS","Vaccinations","Don't Know",89.52
237,2,"OIF/OEF/OND","Vaccinations","Don't Know",92.15
283,2,"ODSS","Vaccinations","Yes",82.85
45,2,"OIF/OEF/OND","Vaccinations","Yes",3.86
146,2,"ODSS","Vaccinations","Yes",88.89
206,2,"ODSS","Vaccinations","Yes",83.5
176,2,"ODSS","Vaccinations","No",88.32
173,2,"ODSS","Vaccinations","Don't Know",88.45
204,2,"ODSS","Vaccinations","Don't Know",87.48
24,2,"OIF/OEF/OND","Vaccinations","No",87.98
390,2,"OIF/OEF/OND","Vaccinations","Don't Know",92.06
317,2,"ODSS","Vaccinations","Yes",79.77
377,2,"ODSS","Vaccinations","Don't Know",84.34
80,2,"ODSS","Vaccinations","Yes",89.02
366,2,"ODSS","Vaccinations","Yes",96.16
300,2,"ODSS","Vaccinations","Don't Know",84.64
258,2,"OIF/OEF/OND","Vaccinations","Don't Know",81.19
247,2,"ODSS","Vaccinations","No",85.31
322,2,"ODSS","Vaccinations","Don't Know",82.06
21,2,"OIF/OEF/OND","Vaccinations","No",84.84
378,2,"OIF/OEF/OND","Vaccinations","No",89.04
284,2,"ODSS","Vaccinations","Don't Know",88.75
334,2,"ODSS","Vaccinations","Yes",82.96
167,2,"ODSS","Vaccinations","Yes",94.96
82,2,"OIF/OEF/OND","Vaccinations","Yes",88.66
96,2,"OIF/OEF/OND","Vaccinations","Yes",88.29
307,2,"OIF/OEF/OND","Vaccinations","Yes",86.22
126,2,"OIF/OEF/OND","Vaccinations","Don't Know",86.05
413,2,"ODSS","Vaccinations","No",89.84
419,2,"OIF/OEF/OND","Vaccinations","No",92.4
320,2,"OIF/OEF/OND","Vaccinations","Yes",97.26
144,2,"ODSS","Vaccinations","No",88.52
297,2,"OIF/OEF/OND","Vaccinations","Don't Know",97.1
172,2,"OIF/OEF/OND","Vaccinations","No",102.52
269,2,"OIF/OEF/OND","Vaccinations","Yes",85.21
147,2,"OIF/OEF/OND","Vaccinations","Don't Know",0.31
228,2,"OIF/OEF/OND","Vaccinations","Don't Know",1.46
230,2,"OIF/OEF/OND","Vaccinations","Yes",89.28
181,2,"OIF/OEF/OND","Vaccinations","Yes",80.22
287,2,"OIF/OEF/OND","Vaccinations","No",95.6
193,2,"OIF/OEF/OND","Vaccinations","Don't Know",8.32
47,2,"ODSS","Vaccinations","Don't Know",103.81
100,2,"ODSS","Vaccinations","No",91.15
313,2,"ODSS","Vaccinations","Don't Know",87.22
119,2,"OIF/OEF/OND","Vaccinations","Don't Know",89.84
169,2,"ODSS","Vaccinations","Don't Know",87.71
190,2,"ODSS","Vaccinations","Don't Know",99.06
44,2,"OIF/OEF/OND","Vaccinations","No",86.65
108,2,"OIF/OEF/OND","Vaccinations","Yes",95.65
56,2,"OIF/OEF/OND","Vaccinations","No",89.08
264,2,"ODSS","Vaccinations","Yes",90.12
62,2,"OIF/OEF/OND","Vaccinations","Don't Know",83.91
323,2,"ODSS","Vaccinations","Yes",88.44
387,2,"OIF/OEF/OND","Vaccinations","Don't Know",88.37
208,2,"ODSS","Vaccinations","No",96.54
46,2,"ODSS","Vaccinations","Don't Know",87.62
182,2,"ODSS","Vaccinations","Don't Know",1.57
103,2,"OIF/OEF/OND","Vaccinations","Don't Know",93.08
410,2,"ODSS","Vaccinations","Don't Know",93.44
191,2,"OIF/OEF/OND","Vaccinations","Don't Know",85.7
131,2,"ODSS","Vaccinations","Yes",92.11
58,2,"OIF/OEF/OND","Vaccinations","Yes",82.44
138,2,"ODSS","Vaccinations","Don't Know",90.5
350,2,"ODSS","Vaccinations","Don't Know",89.23
128,2,"OIF/OEF/OND","Vaccinations","Don't Know",3.88
241,2,"ODSS","Vaccinations","No",83.36
75,2,"ODSS","Vaccinations","Don't Know",90.34
414,2,"OIF/OEF/OND","Vaccinations","Yes",4.8
370,2,"ODSS","Vaccinations","Yes",97.04
386,2,"OIF/OEF/OND","Vaccinations","No",89.82
189,2,"ODSS","Vaccinations","Don't Know",6.26
222,2,"ODSS","Vaccinations","No",84.2
259,2,"OIF/OEF/OND","Vaccinations","No",90.88
415,1,"ODSS","Excessive Vibration","No",61.2
299,1,"ODSS","Excessive Vibration","No",54.69
229,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",51.77
418,1,"OIF/OEF/OND","Excessive Vibration","No",18.17
374,1,"OIF/OEF/OND","Excessive Vibration","Yes",10.48
153,1,"ODSS","Excessive Vibration","Don't Know",54.94
91,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",58.85
407,1,"OIF/OEF/OND","Excessive Vibration","Yes",54.33
348,1,"ODSS","Excessive Vibration","No",27.44
137,1,"OIF/OEF/OND","Excessive Vibration","Yes",54.79
26,1,"ODSS","Excessive Vibration","Yes",70.52
7,1,"ODSS","Excessive Vibration","Yes",57.53
402,1,"OIF/OEF/OND","Excessive Vibration","No",67.27
43,1,"OIF/OEF/OND","Excessive Vibration","Yes",59.1
332,1,"ODSS","Excessive Vibration","No",61.67
143,1,"ODSS","Excessive Vibration","Yes",52.46
263,1,"ODSS","Excessive Vibration","Yes",49.38
330,1,"OIF/OEF/OND","Excessive Vibration","Yes",58.97
309,1,"ODSS","Excessive Vibration","No",59.81
135,1,"OIF/OEF/OND","Excessive Vibration","Yes",37.77
382,1,"OIF/OEF/OND","Excessive Vibration","Yes",12.07
290,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",58.46
72,1,"ODSS","Excessive Vibration","Don't Know",62.59
63,1,"OIF/OEF/OND","Excessive Vibration","No",48.67
141,1,"ODSS","Excessive Vibration","Yes",65.32
347,1,"ODSS","Excessive Vibration","No",56.62
409,1,"ODSS","Excessive Vibration","Don't Know",38.17
294,1,"ODSS","Excessive Vibration","Don't Know",63.64
277,1,"ODSS","Excessive Vibration","Don't Know",25.12
408,1,"ODSS","Excessive Vibration","Yes",10.73
223,1,"ODSS","Excessive Vibration","No",25.4
16,1,"ODSS","Excessive Vibration","Don't Know",11.3
94,1,"ODSS","Excessive Vibration","Yes",50.31
235,1,"ODSS","Excessive Vibration","No",25.7
86,1,"OIF/OEF/OND","Excessive Vibration","Yes",13.54
209,1,"ODSS","Excessive Vibration","No",29.28
416,1,"OIF/OEF/OND","Excessive Vibration","Yes",30.65
34,1,"ODSS","Excessive Vibration","Yes",31.91
4,1,"ODSS","Excessive Vibration","No",8.64
13,1,"OIF/OEF/OND","Excessive Vibration","No",55.12
375,1,"OIF/OEF/OND","Excessive Vibration","No",33.59
243,1,"ODSS","Excessive Vibration","Yes",16.2
308,1,"OIF/OEF/OND","Excessive Vibration","Yes",57.29
278,1,"OIF/OEF/OND","Excessive Vibration","Yes",61.1
89,1,"OIF/OEF/OND","Excessive Vibration","Yes",6.61
25,1,"ODSS","Excessive Vibration","No",27.31
121,1,"ODSS","Excessive Vibration","No",53.41
110,1,"ODSS","Excessive Vibration","Don't Know",27.68
64,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",59.42
67,1,"ODSS","Excessive Vibration","No",12.59
160,1,"ODSS","Excessive Vibration","No",39.94
155,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",30.21
55,1,"ODSS","Excessive Vibration","Yes",58.97
238,1,"ODSS","Excessive Vibration","Yes",57.87
164,1,"ODSS","Excessive Vibration","Don't Know",32.63
52,1,"ODSS","Excessive Vibration","No",34.38
368,1,"OIF/OEF/OND","Excessive Vibration","No",54.58
133,1,"ODSS","Excessive Vibration","No",62.68
117,1,"ODSS","Excessive Vibration","Don't Know",59.99
237,1,"ODSS","Excessive Vibration","Don't Know",61.15
283,1,"ODSS","Excessive Vibration","No",55.15
45,1,"OIF/OEF/OND","Excessive Vibration","No",33.99
146,1,"ODSS","Excessive Vibration","Yes",60.7
206,1,"OIF/OEF/OND","Excessive Vibration","Yes",62.14
176,1,"ODSS","Excessive Vibration","Don't Know",25.32
173,1,"ODSS","Excessive Vibration","No",35.42
204,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",55.17
24,1,"ODSS","Excessive Vibration","Yes",62.95
390,1,"ODSS","Excessive Vibration","Don't Know",57.9
317,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",32.33
377,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",55.97
80,1,"OIF/OEF/OND","Excessive Vibration","No",62.52
366,1,"OIF/OEF/OND","Excessive Vibration","Yes",54.98
300,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",61.66
258,1,"ODSS","Excessive Vibration","Yes",34.93
247,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",58.81
322,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",56.65
21,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",56.87
378,1,"ODSS","Excessive Vibration","Yes",60.68
284,1,"ODSS","Excessive Vibration","Don't Know",33.88
334,1,"OIF/OEF/OND","Excessive Vibration","No",32.1
167,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",61.72
82,1,"OIF/OEF/OND","Excessive Vibration","Yes",65.44
96,1,"ODSS","Excessive Vibration","Don't Know",26.68
307,1,"OIF/OEF/OND","Excessive Vibration","No",54.37
126,1,"OIF/OEF/OND","Excessive Vibration","Yes",22.69
413,1,"ODSS","Excessive Vibration","Yes",53.31
419,1,"OIF/OEF/OND","Excessive Vibration","No",57.92
320,1,"OIF/OEF/OND","Excessive Vibration","No",56.85
144,1,"ODSS","Excessive Vibration","Don't Know",59.38
297,1,"ODSS","Excessive Vibration","Yes",24.92
172,1,"OIF/OEF/OND","Excessive Vibration","Yes",19.48
269,1,"OIF/OEF/OND","Excessive Vibration","No",9.96
147,1,"ODSS","Excessive Vibration","Yes",33.62
228,1,"ODSS","Excessive Vibration","Yes",24.76
230,1,"ODSS","Excessive Vibration","Don't Know",59.74
181,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",59.75
287,1,"OIF/OEF/OND","Excessive Vibration","Don't Know",57.33
